Title,Description,Keywords,Reward,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5272845531703243030,Submitted,Fri Jul 23 16:01:16 PDT 2021,Fri Jul 23 16:29:00 PDT 2021,Tue Jul 27 16:29:00 PDT 2021,,,,1664,100% (7/7),0% (0/0),0% (0/0),137185,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,825597548895757170,Submitted,Fri Jul 23 18:24:01 PDT 2021,Fri Jul 23 18:27:44 PDT 2021,Tue Jul 27 18:27:44 PDT 2021,,,,223,100% (2/2),0% (0/0),0% (0/0),172365,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10116784162087980362,Submitted,Fri Jul 23 16:16:20 PDT 2021,Fri Jul 23 16:23:17 PDT 2021,Tue Jul 27 16:23:17 PDT 2021,,,,417,100% (5/5),0% (0/0),0% (0/0),105090,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13796335217229183186,Submitted,Fri Jul 23 13:35:08 PDT 2021,Fri Jul 23 14:05:36 PDT 2021,Tue Jul 27 14:05:36 PDT 2021,,,,1828,0% (0/0),0% (0/0),0% (0/0),120849,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12488964521097872618,Submitted,Sun Jul 25 10:03:28 PDT 2021,Sun Jul 25 10:08:06 PDT 2021,Thu Jul 29 10:08:06 PDT 2021,,,,278,0% (0/0),0% (0/0),0% (0/0),199290,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,12723995006852281238,Submitted,Fri Jul 23 13:01:39 PDT 2021,Fri Jul 23 13:17:45 PDT 2021,Tue Jul 27 13:17:45 PDT 2021,,,,966,100% (13/13),0% (0/0),0% (0/0),112937,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11108455366612988559,Submitted,Fri Jul 23 14:01:16 PDT 2021,Fri Jul 23 14:14:45 PDT 2021,Tue Jul 27 14:14:45 PDT 2021,,,,809,100% (1/1),0% (0/0),0% (0/0),103627,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17156852697992173330,Submitted,Fri Jul 23 15:23:04 PDT 2021,Fri Jul 23 15:28:50 PDT 2021,Tue Jul 27 15:28:50 PDT 2021,,,,346,100% (1/1),0% (0/0),0% (0/0),184757,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10849004872205130029,Submitted,Fri Jul 23 13:54:10 PDT 2021,Fri Jul 23 13:58:26 PDT 2021,Tue Jul 27 13:58:26 PDT 2021,,,,256,0% (0/0),0% (0/0),0% (0/0),124539,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5685669601697789099,Submitted,Fri Jul 23 14:43:05 PDT 2021,Fri Jul 23 14:47:34 PDT 2021,Tue Jul 27 14:47:34 PDT 2021,,,,269,0% (0/0),0% (0/0),0% (0/0),160524,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16429329448458911511,Submitted,Fri Jul 23 17:46:18 PDT 2021,Fri Jul 23 18:07:10 PDT 2021,Tue Jul 27 18:07:10 PDT 2021,,,,1252,100% (8/8),0% (0/0),0% (0/0),130797,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,15304426105208267726,Submitted,Sat Jul 24 07:05:04 PDT 2021,Sat Jul 24 07:14:01 PDT 2021,Wed Jul 28 07:14:01 PDT 2021,,,,537,100% (1/1),0% (0/0),0% (0/0),157885,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,4879319821801142513,Submitted,Sat Jul 24 08:03:44 PDT 2021,Sat Jul 24 08:09:40 PDT 2021,Wed Jul 28 08:09:40 PDT 2021,,,,356,0% (0/0),0% (0/0),0% (0/0),130591,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,13147498054149947562,Submitted,Sat Jul 24 11:29:38 PDT 2021,Sat Jul 24 11:41:15 PDT 2021,Wed Jul 28 11:41:15 PDT 2021,,,,697,100% (1/1),0% (0/0),0% (0/0),133725,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11250868268629383514,Submitted,Sat Jul 24 09:56:12 PDT 2021,Sat Jul 24 10:06:24 PDT 2021,Wed Jul 28 10:06:24 PDT 2021,,,,612,100% (4/4),0% (0/0),0% (0/0),181427,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,17632099450393345432,Submitted,Sun Jul 25 16:50:08 PDT 2021,Sun Jul 25 17:27:04 PDT 2021,Thu Jul 29 17:27:04 PDT 2021,,,,2216,100% (38/38),0% (0/0),0% (0/0),187103,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,4883738910521511738,Submitted,Fri Jul 23 13:30:03 PDT 2021,Fri Jul 23 13:42:48 PDT 2021,Tue Jul 27 13:42:48 PDT 2021,,,,765,0% (0/0),0% (0/0),0% (0/0),187180,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,11649563816938238469,Submitted,Fri Jul 23 14:03:05 PDT 2021,Fri Jul 23 15:02:15 PDT 2021,Tue Jul 27 15:02:15 PDT 2021,,,,3550,100% (10/10),0% (0/0),0% (0/0),AU01P6YB9J5JX,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,5188676529054428063,Submitted,Sat Jul 24 12:33:36 PDT 2021,Sat Jul 24 12:37:53 PDT 2021,Wed Jul 28 12:37:53 PDT 2021,,,,257,0% (0/0),0% (0/0),0% (0/0),178876,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10138144083673246540,Submitted,Fri Jul 23 13:29:58 PDT 2021,Fri Jul 23 14:09:54 PDT 2021,Tue Jul 27 14:09:54 PDT 2021,,,,2396,100% (5/5),0% (0/0),0% (0/0),126817,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2477393550353481946,Submitted,Sat Jul 24 05:39:06 PDT 2021,Sat Jul 24 05:43:11 PDT 2021,Wed Jul 28 05:43:11 PDT 2021,,,,245,100% (1/1),0% (0/0),0% (0/0),190993,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,14967154275107810523,Submitted,Sat Jul 24 11:31:28 PDT 2021,Sat Jul 24 11:37:29 PDT 2021,Wed Jul 28 11:37:29 PDT 2021,,,,361,100% (2/2),0% (0/0),0% (0/0),100407,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,2822481121452851124,Submitted,Sun Jul 25 11:14:38 PDT 2021,Sun Jul 25 11:21:28 PDT 2021,Thu Jul 29 11:21:28 PDT 2021,,,,410,0% (0/0),0% (0/0),0% (0/0),112752,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,8327602905370906299,Submitted,Fri Jul 23 13:28:54 PDT 2021,Fri Jul 23 13:34:34 PDT 2021,Tue Jul 27 13:34:34 PDT 2021,,,,340,0% (0/0),0% (0/0),0% (0/0),139609,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,10391069962964475869,Submitted,Fri Jul 23 14:57:10 PDT 2021,Fri Jul 23 15:14:52 PDT 2021,Tue Jul 27 15:14:52 PDT 2021,,,,1062,0% (0/0),0% (0/0),0% (0/0),104496,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,18158582675377608356,Submitted,Sun Jul 25 17:37:49 PDT 2021,Sun Jul 25 17:46:04 PDT 2021,Thu Jul 29 17:46:04 PDT 2021,,,,495,0% (0/0),0% (0/0),0% (0/0),178106,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,3139061514031990719,Submitted,Fri Jul 23 12:58:40 PDT 2021,Fri Jul 23 13:02:24 PDT 2021,Tue Jul 27 13:02:24 PDT 2021,,,,224,100% (2/2),0% (0/0),0% (0/0),101823,,
Comprehension of news articles,"In this task, you will read some quotes from the news and answer some questions. This task is part of a research project. We are interested in what you think without the help of external resources. You will be compensated $1.50 for your participation.","survey, survey, news, articles",$1.50 ,Fri Jul 23 12:56:27 PDT 2021,1300,3600,345600,Tue Jul 27 09:58:41 PDT 2021,,,16629285897521393162,Submitted,Fri Jul 23 12:57:33 PDT 2021,Fri Jul 23 13:04:48 PDT 2021,Tue Jul 27 13:04:48 PDT 2021,,,,435,100% (8/8),0% (0/0),0% (0/0),110023,,
